,reviewer_id,id
187629,2557452,6
187664,2557904,5
187674,2558122,3
187697,2558468,3
187708,2558773.0,6
187710,2558800,12
187743,2559430,4
187751,2559505,3
187770,2559787,4
187802,2560183,3
187804,2560205,3
187806,2560226,4
187813,2560309,3
187850,2560810,3
187879,2561331,5
187880,2561337,3
187884,2561399,9
187895,2561571,5
187898,2561606.0,3
187909,2561721,4
187916,2561809,3
187924,2561949.0,3
187944,2562084,3
187950,2562171,3
187952,2562185,3
187967,2562344.0,4
187969,2562398,7
187976,2562497.0,5
187994,2562673,3
188026,2563070,6
188027,2563087,3
188032,2563197,3
188062,2563673,5
188070,2563784,3
188107,2564244,3
188108,2564258,3
188115,2564423.0,3
188119,2564513,3
188124,2564673,3
188142,2564927,3
188160,2565070,3
188174,2565261,4
188184,2565432,3
188187,2565478,3
188200,2565652,3
188206,2565721,3
188235,2566044,3
188254,2566215,3
188281,2566540.0,4
188297,2566761,6
188298,2566774,3
188304,2566862,6
188305,2566868,3
188311,2566949.0,3
188344,2567365.0,3
188384,2567892,3
188397,2568254,7
188412,2568510,3
188418,2568624,3
188422,2568690,3
188436,2568911,3
188474,2569528,3
188491,2569736,3
188504,2569925.0,5
188520,2570235,3
188533,2570423.0,4
188540,2570482,8
188544,2570530,4
188555,2570664,3
188563,2570702,10
188592,2571177,3
188593,2571178,3
188610,2571456,9
188612,2571471,3
188648,2571972,3
188652,2572042,3
188665,2572203,3
188671,2572247,5
188673,2572256.0,3
188692,2572588,3
188725,2573008,4
188731,2573086,3
188734,2573123,3
188737,2573178,3
188745,2573316,3
188754,2573395,3
188759,2573466,4
188760,2573494.0,3
188771,2573670.0,4
188781,2573857,4
188783,2573864,4
188798,2574074.0,3
188803,2574119,3
188831,2574516,5
188836,2574593,3
188883,2575246,4
188904,2575541,3
188914,2575661,3
188919,2575725,4
188957,2576331,8
188981,2576630,3
188995,2576959,3
189018,2577269,4
189025,2577394,3
189039,2577631,3
189047,2577795,6
189065,2578102,3
189091,2578458,3
189110,2578814,3
189113,2578847,4
189117,2578912,5
189131,2579044,3
189157,2579348,3
189174,2579558,3
189195,2579773,3
189199,2579851,3
189214,2580046,5
189218,2580088,3
189257,2580657.0,3
189284,2581036,5
189322,2581553.0,5
189326,2581567,3
189346,2581821,3
189378,2582296,3
189397,2582618.0,4
189410,2582812,3
189452,2583413,3
189466,2583531.0,3
189474,2583685.0,4
189482,2583795,3
189484,2583816,3
189486,2583864,3
189488,2583897,3
189490,2583943,3
189543,2584643.0,5
189547,2584746,3
189550,2584782,5
189556,2584858,3
189581,2585238,3
189586,2585310,4
189592,2585411,4
189612,2585715,3
189624,2585911.0,5
189637,2586076,3
189678,2586569,4
189695,2586788,5
189699,2586919,3
189730,2587437,10
189731,2587444.0,3
189749,2587682,4
189763,2587844,3
189778,2588072,3
189807,2588419,4
189809,2588450.0,5
189810,2588518.0,6
189823,2588703,3
189824,2588704,3
189838,2588868,3
189848,2588963,4
189881,2589550,4
189894,2589728,3
189917,2590020,3
189948,2590512,3
189951,2590576.0,6
189977,2590864,5
189982,2590964,3
189993,2591113,3
189996,2591217,4
190001,2591239,7
190002,2591241,4
190010,2591337,3
190074,2592329.0,3
190084,2592490,4
190109,2592743,3
190130,2592977,4
190139,2593093,3
190151,2593208,3
190201,2593794,3
190232,2594153,3
190260,2594405,5
190263,2594525,3
190273,2594667.0,3
190280,2594822,3
190283,2594827.0,4
190286,2594887,4
190291,2594980.0,4
190303,2595127,3
190306,2595156,4
190323,2595449,4
190354,2595811,3
190393,2596274,5
190417,2596646,3
190427,2596816,4
190435,2596897,3
190439,2596952,3
190471,2597468,3
190476,2597554,4
190505,2597826,3
190519,2598052.0,6
190536,2598279,3
190537,2598292,3
190587,2598987,3
190591,2599010,3
190610,2599185.0,3
190621,2599321,4
190647,2599642.0,3
190654,2599715,4
190702,2600328,3
190733,2600818,3
190735,2600852,3
190738,2600872,4
190740,2600908,7
190752,2601022,3
190755,2601061,3
190758,2601090,3
190771,2601232,4
190800,2601681,3
190809,2601778,3
190816,2601885,3
190893,2603002.0,3
190909,2603172,3
190914,2603231,3
190936,2603586,5
190941,2603647,3
190949,2603726,3
190969,2603980,4
191017,2604652.0,5
191022,2604700.0,3
191025,2604746,3
191047,2605208,3
191062,2605437,3
191073,2605602,3
191074,2605616,5
191112,2606076,3
191130,2606294,3
191131,2606297.0,3
191132,2606305,6
191133,2606322,4
191141,2606384.0,3
191147,2606454,4
191148,2606472,3
191151,2606500,5
191154,2606555,4
191168,2606784,4
191176,2606885,4
191182,2606983,3
191189,2607070,3
191240,2607807,3
191246,2607861,3
191252,2607924,4
191267,2608103,4
191271,2608134,3
191332,2608974,4
191345,2609218,5
191411,2610287,4
191435,2610604,3
191440,2610660.0,3
191456,2610906,4
191467,2611031,5
191468,2611038,3
191475,2611097,11
191505,2611458.0,3
191558,2612198,3
191561,2612238,3
191576,2612503,3
191581,2612549,3
191590,2612717,3
191592,2612866,3
191596,2612886,7
191604,2612984.0,4
191610,2613069.0,3
191639,2613421,3
191641,2613465.0,5
191673,2613842,4
191686,2614023.0,3
191700,2614195,3
191722,2614458,5
191734,2614599,3
191765,2614899.0,3
191770,2614940,3
191774,2615017.0,4
191775,2615020,3
191790,2615239,6
191804,2615442,4
191805,2615451,5
191807,2615489,4
191844,2615954,3
191848,2616035,3
191858,2616123,3
191880,2616418,3
191886,2616444,3
191889,2616508,3
191896,2616581,3
191906,2616693,9
191910,2616734,3
191923,2616872,5
191947,2617254,4
191955,2617369.0,3
191961,2617486.0,4
191984,2617850,3
192010,2618171,5
192014,2618233,3
192029,2618444,3
192062,2619091,3
192071,2619192,4
192081,2619293.0,3
192102,2619545,4
192112,2619639,3
192125,2619857,3
192127,2619922,5
192131,2619974,3
192140,2620162,3
192141,2620188,3
192142,2620213.0,4
192172,2620636,4
192188,2620781,5
192197,2620882,3
192303,2622224.0,3
192307,2622328,3
192310,2622354,3
192311,2622357,3
192328,2622619,3
192331,2622651,3
192341,2622783,3
192355,2622961,6
192359,2623059,3
192367,2623216,3
192375,2623303,3
192380,2623376,4
192381,2623418,3
192382,2623437,3
192385,2623542,5
192396,2623681,4
192414,2623906,3
192426,2624023,3
192451,2624487,3
192453,2624533,3
192455,2624569,5
192474,2624774,5
192481,2624828.0,4
192483,2624862,10
192522,2625338,3
192530,2625445,3
192541,2625524,3
192561,2625790,4
192581,2626063,3
192601,2626371,3
192644,2626980,6
192649,2627085,4
192658,2627254,5
192669,2627398,3
192705,2627852,3
192737,2628489,3
192749,2628579,3
192752,2628613,3
192801,2629322.0,4
192806,2629380,4
192833,2629688,3
192837,2629809,3
192861,2630111,3
192862,2630113,3
192866,2630166,3
192893,2630504,3
192898,2630591.0,3
192910,2630715,3
192953,2631272,5
192954,2631285,3
192982,2631813,6
192985,2631868,3
193017,2632442,4
193018,2632447,3
193042,2632780,3
193051,2632877,5
193059,2632949,4
193064,2632998,5
193067,2633029.0,10
193072,2633101,3
193091,2633363,5
193114,2633611,3
193121,2633772,3
193122,2633773,4
193128,2633813,3
193162,2634256,3
193189,2634587,3
193222,2635060,4
193226,2635113,7
193243,2635292,3
193271,2635682,3
193306,2636305,3
193314,2636384,3
193323,2636643,3
193335,2636809,3
193364,2637226,3
193375,2637430,7
193380,2637450,3
193385,2637578,3
193403,2637804.0,3
193404,2637809,3
193405,2637820,3
193439,2638305,3
193449,2638457,3
193494,2639234,3
193507,2639402,5
193520,2639563,3
193561,2640144,3
193568,2640211,3
193592,2640469.0,5
193615,2640881,6
193617,2640922,3
193625,2641023,4
193626,2641028,6
193684,2641914,3
193731,2642694,3
193734,2642771,4
193735,2642776.0,4
193741,2642871,3
193753,2643002,4
193759,2643062.0,4
193760,2643065,10
193771,2643205,3
193795,2643482,4
193801,2643564,3
193840,2643931,3
193848,2644002,4
193851,2644070,5
193908,2644794,7
193933,2645140,3
193943,2645269.0,4
193960,2645557,9
193972,2645729.0,5
193983,2645901,3
193985,2645912,5
193986,2645922,8
194002,2646167,3
194004,2646213,3
194009,2646279,3
194012,2646322,4
194021,2646484,6
194063,2646980,3
194081,2647290,6
194099,2647588,5
194119,2647813,3
194120,2647819,4
194132,2647923,3
194144,2648147.0,4
194165,2648373,6
194194,2648771.0,3
194206,2648937,5
194253,2649668,4
194324,2650826,3
194328,2650906.0,3
194350,2651155,3
194352,2651183,3
194361,2651265,3
194374,2651406,3
194386,2651641,3
194410,2651957,3
194412,2652000,7
194415,2652036,3
194439,2652343,5
194453,2652510,9
194458,2652570,4
194460,2652633,3
194495,2653271,3
194501,2653323,6
194509,2653434,4
194510,2653477,8
194527,2653677,5
194532,2653782,3
194541,2654017,3
194566,2654327,3
194579,2654651,3
194588,2654761,3
194600,2654918,3
194606,2654979,3
194618,2655179,3
194622,2655252.0,3
194648,2655746,3
194676,2656074,4
194690,2656264,3
194693,2656297,3
194743,2657020,3
194751,2657123,4
194765,2657362,3
194772,2657577.0,3
194796,2657940,3
194805,2658059,3
194820,2658273,3
194865,2659007,3
194878,2659176,3
194898,2659489,7
194921,2659865,3
194953,2660225,3
195007,2660983.0,3
195012,2661014,11
195021,2661179,3
195044,2661549,3
195046,2661566,3
195061,2661787,6
195076,2661989,3
195091,2662219,3
195132,2662897,3
195140,2663027,3
195146,2663101,4
195148,2663123,3
195152,2663162,3
195169,2663443,3
195172,2663476,4
195196,2663730,3
195233,2664168,3
195255,2664420.0,3
195262,2664561,3
195282,2664873.0,3
195283,2664887,3
195293,2664999,4
195319,2665401.0,3
195326,2665483,5
195336,2665648,3
195337,2665657,6
195339,2665677,7
195340,2665685,3
195364,2665921,4
195381,2666210,3
195387,2666283,3
195401,2666453.0,4
195404,2666530.0,3
195408,2666593,3
195411,2666629,3
195417,2666758,4
195434,2667069,3
195437,2667155,6
195445,2667332,4
195468,2667723.0,3
195481,2667938,3
195512,2668389.0,3
195529,2668744,5
195532,2668790,4
195535,2668803,3
195547,2668975,3
195577,2669544,4
195584,2669602,3
195597,2669732,4
195641,2670289.0,3
195647,2670433,3
195653,2670505,4
195671,2670723,3
195679,2670886,4
195686,2670921,3
195704,2671188,3
195731,2671554.0,3
195749,2671734,3
195756,2671793,4
195781,2672107,3
195783,2672109,3
195794,2672297,4
195831,2672712,5
195872,2673189,3
195905,2673539,3
195925,2673725,3
195956,2674115,5
195970,2674296.0,4
195972,2674314,4
195974,2674335,4
195982,2674410,3
195993,2674521.0,3
196006,2674733,3
196010,2674802,6
196019,2674909,4
196036,2675125,3
196037,2675126,3
196038,2675134,3
196042,2675220,3
196068,2675770,4
196069,2675779,3
196075,2675832,3
196091,2676165,6
196098,2676246,3
196102,2676312,4
196111,2676432,3
196147,2677039,3
196156,2677218,3
196162,2677326.0,5
196166,2677423,4
196169,2677493,4
196170,2677500,3
196189,2677915,3
196198,2677989,3
196202,2678060,4
196206,2678105,3
196208,2678111,3
196217,2678297,3
196220,2678342,3
196221,2678349,3
196238,2678563,3
196253,2678838,3
196255,2678845.0,4
196274,2679116,9
196278,2679169,7
196294,2679467,6
196295,2679484,3
196328,2679947,4
196338,2680040,6
196345,2680122,3
196350,2680197,5
196354,2680250,8
196369,2680420,4
196414,2680990,3
196460,2681469,6
196465,2681665,3
196477,2681809,3
196484,2681873,3
196495,2682024,3
196499,2682139,5
196508,2682256.0,3
196515,2682344,4
196538,2682703,3
196565,2683100.0,3
196574,2683161,5
196604,2683653,4
196678,2684675,3
196681,2684691,6
196691,2684845,3
196695,2684909,3
196721,2685383,3
196749,2685707,3
196755,2685817,5
196793,2686378,4
196804,2686595,3
196822,2686896,4
196825,2686918,8
196840,2687162,3
196846,2687230,3
196868,2687524,5
196882,2687674,5
196901,2687881,3
196908,2687969,11
196953,2688701,3
197061,2690324,5
197066,2690384,4
197084,2690731,5
197092,2690800,4
197107,2691024,3
197118,2691168,4
197141,2691757,3
197150,2691847,5
197151,2691849,4
197165,2692034,5
197179,2692248,4
197181,2692291,3
197203,2692613,6
197263,2693306,3
197271,2693433,3
197282,2693580,5
197324,2694230,3
197353,2694538,4
197354,2694550,3
197387,2694998,7
197397,2695133,3
197413,2695353,4
197434,2695661,3
197436,2695672,3
197458,2695963,3
197473,2696181,3
197481,2696360,8
197483,2696426,3
197490,2696470,4
197517,2696888,3
197549,2697390,3
197622,2698732,3
197628,2698787,3
197640,2698890,5
197658,2699231,3
197665,2699311,4
197669,2699350,3
197670,2699353.0,3
197677,2699468,3
197685,2699579,12
197696,2699723,4
197702,2699801,5
197717,2699922.0,4
197725,2700001.0,3
197729,2700065,3
197736,2700179,5
197745,2700284.0,6
197776,2700712.0,3
197777,2700717,19
197806,2701335,3
197814,2701440,4
197828,2701724,4
197830,2701758,3
197832,2701770.0,3
197836,2701838,3
197837,2701857,3
197840,2701893,3
197847,2701943,3
197849,2701974,3
197851,2702001,5
197858,2702120,3
197866,2702226,3
197871,2702276,8
197901,2702601,3
197911,2702755,5
197914,2702773,3
197915,2702805,3
197918,2702826,3
197929,2703046,4
197933,2703088,7
197934,2703092,3
197959,2703397,4
197965,2703496,3
197967,2703506,3
197991,2703897,3
197995,2704008,3
197996,2704010,3
198045,2704646,3
198058,2704805,3
198060,2704814,6
198070,2705000,4
198073,2705027,3
198081,2705163,5
198087,2705247,10
198151,2706182,4
198161,2706354.0,3
198166,2706424,4
198168,2706457.0,3
198186,2706710,3
198219,2707282,4
198234,2707549,3
198251,2707899,8
198271,2708157,3
198274,2708182,3
198283,2708327,4
198313,2708816.0,3
198314,2708849,3
198333,2709098,4
198335,2709101,4
198353,2709405,3
198372,2709719,6
198382,2709792,4
198387,2709828,3
198390,2709931,5
198399,2710024,4
198400,2710038,3
198429,2710347.0,3
198441,2710558,3
198478,2711169,4
198513,2711732,3
198535,2712165,3
198568,2712639,3
198570,2712644,4
198600,2713006,4
198613,2713285,3
198626,2713548,4
198629,2713588,4
198635,2713641,13
198641,2713762,3
198664,2714081,3
198706,2714619.0,3
198712,2714673,3
198793,2715749,6
198807,2715967,3
198810,2715998,16
198834,2716583,3
198842,2716679,7
198843,2716680,5
198845,2716696,4
198849,2716765,4
198868,2717011,4
198875,2717144,4
198937,2718038,3
198948,2718241,3
198963,2718457,4
198982,2718642,3
198995,2718861,3
199009,2718961,3
199017,2719075,3
199049,2719579.0,4
199055,2719662,3
199144,2720921,3
199149,2720948,3
199166,2721157,3
199171,2721212,3
199175,2721274.0,4
199203,2721565,11
199232,2722004,4
199265,2722400,4
199289,2722806,3
199297,2722952,3
199313,2723188,3
199344,2723604,4
199362,2723967,4
199372,2724286,10
199380,2724424,4
199392,2724514,3
199393,2724547,7
199398,2724609,4
199403,2724684,3
199404,2724786,3
199405,2724788,3
199412,2724856,8
199436,2725168,3
199439,2725218,4
199455,2725480.0,3
199467,2725716.0,3
199486,2725897,3
199525,2726302,3
199544,2726546,3
199571,2726913,3
199594,2727157.0,3
199600,2727267,3
199607,2727361,3
199631,2727653,3
199633,2727691.0,3
199640,2727765,3
199679,2728265,7
199684,2728304,3
199696,2728475,3
199705,2728586,3
199732,2729012,3
199736,2729049,3
199742,2729133,3
199779,2729633,3
199797,2729856,6
199802,2729894,3
199806,2729952.0,3
199840,2730370,3
199849,2730456,3
199871,2730656,5
199882,2730815,6
199887,2730879,3
199914,2731221,6
199924,2731358,4
199938,2731543,4
199992,2732202,3
199997,2732337,3
200006,2732493,3
200008,2732540,5
200009,2732558,3
200021,2732720,4
200025,2732786,3
200026,2732789,4
200052,2733091,5
200067,2733321,3
200069,2733343,3
200094,2733742,3
200117,2734086,3
200143,2734428,3
200170,2734718,3
200172,2734750,3
200173,2734768.0,4
200177,2734801,3
200198,2735082,3
200210,2735213,3
200218,2735357,3
200235,2735633,4
200244,2735788,3
200247,2735854,4
200274,2736339,4
200280,2736440,3
200283,2736525,3
200286,2736543,3
200292,2736616,4
200314,2737001,3
200341,2737396,4
200360,2737618,3
200362,2737658.0,4
200371,2737802.0,3
200375,2737879,8
200392,2738123,4
200402,2738274,4
200419,2738476,3
200425,2738592,4
200432,2738676,4
200470,2739261,3
200531,2740091,4
200557,2740418,4
200579,2740783,8
200593,2740957,3
200602,2741049,6
200623,2741319,3
200625,2741331,5
200646,2741611,3
200647,2741632,3
200679,2742100.0,3
200688,2742205,3
200700,2742358,3
200701,2742360,3
200732,2742884,3
200745,2743054,4
200746,2743062,5
200791,2743672,4
200824,2744107,3
200842,2744317.0,3
200845,2744343,6
200856,2744547,4
200879,2744904,3
200917,2745523,4
200924,2745679,7
200934,2745824,3
200967,2746378,3
200984,2746593,3
200993,2746727.0,4
201006,2746954,3
201007,2746966,3
201024,2747271,3
201026,2747296,4
201055,2747703,5
201075,2747945,3
201090,2748258,5
201105,2748480,6
201147,2749256.0,3
201166,2749543,3
201179,2749697,4
201217,2750142,3
201221,2750203,5
201245,2750589,3
201287,2751193,3
201320,2751773,3
201326,2751834,4
201330,2751900,3
201334,2751972,3
201341,2752108,3
201357,2752347,3
201366,2752443,3
201377,2752551,3
201389,2752704,4
201390,2752711,3
201403,2752863,3
201406,2752952,4
201407,2752974,3
201412,2753030,6
201427,2753217,7
201436,2753392,3
201440,2753435,3
201449,2753635.0,4
201451,2753644,3
201516,2754587,3
201521,2754712,3
201525,2754775,3
201529,2754827,13
201531,2754876,3
201541,2754950.0,6
201542,2754963,3
201560,2755204,3
201563,2755236,4
201579,2755502,3
201602,2755810,5
201604,2755818,7
201612,2755879,3
201618,2756005,3
201620,2756085.0,4
201626,2756189,4
201632,2756256,3
201643,2756407,5
201653,2756555,3
201659,2756605,3
201670,2756790,3
201693,2757184,3
201697,2757282.0,4
201717,2757551.0,3
201767,2758356.0,3
201773,2758415,3
201776,2758514,3
201781,2758624,5
201785,2758686,3
201801,2758953,3
201804,2758974,3
201812,2759072,3
201841,2759483,5
201842,2759503,4
201848,2759546,3
201852,2759624,4
201889,2760231,4
201892,2760322,3
201906,2760522,3
201929,2760836,3
201946,2761162,3
201949,2761222,3
201961,2761406,3
201966,2761437,5
202010,2761990,3
202030,2762296.0,3
202032,2762391,3
202033,2762401,3
202043,2762498,5
202061,2762779,3
202125,2763828,5
202159,2764216.0,4
202163,2764312,3
202166,2764343,3
202218,2765130,3
202233,2765376,8
202276,2766104,3
202282,2766247,4
202284,2766282,4
202330,2766859,3
202339,2766976,3
202347,2767108,3
202407,2767978,3
202410,2768040,3
202414,2768106,3
202417,2768141,3
202429,2768373,3
202461,2768737,6
202469,2768873,3
202470,2768881,4
202471,2768911,3
202482,2769072,4
202497,2769341,4
202510,2769501,3
202514,2769573,5
202515,2769595,4
202535,2769787.0,3
202551,2770008,3
202566,2770144,5
202583,2770332,3
202588,2770403,4
202623,2770988,3
202626,2771021,3
202632,2771098,4
202645,2771415,3
202656,2771531.0,3
202658,2771587,3
202660,2771626.0,4
202686,2771991,4
202695,2772134,3
202698,2772159,5
202710,2772356,4
202714,2772410,3
202754,2773082,7
202782,2773394,3
202789,2773495,4
202805,2773755,4
202806,2773763,4
202813,2773816,3
202822,2773908,3
202824,2773912.0,3
202836,2774086,3
202870,2774528,5
202873,2774565,5
202896,2774890.0,3
202903,2774967,5
202921,2775239,3
202924,2775262,3
202949,2775697,6
202956,2775791,5
202997,2776635,4
202999,2776640,3
203004,2776739,3
203035,2777328,3
203041,2777411,30
203055,2777672,5
203063,2777752,3
203066,2777777,3
203082,2778051,4
203092,2778169,3
203094,2778194,3
203104,2778291,7
203109,2778365,3
203116,2778495,4
203139,2778890,4
203168,2779285,6
203184,2779522.0,3
203194,2779712,3
203203,2779896,3
203210,2780038,7
203246,2780701,3
203270,2780939.0,3
203296,2781237,3
203309,2781416,3
203310,2781425,4
203313,2781497,4
203321,2781611,3
203322,2781642,3
203329,2781757,3
203336,2781868.0,3
203357,2782131,3
203358,2782133,4
203376,2782299,3
203378,2782359,4
203381,2782390,3
203390,2782478,3
203414,2782742,3
203475,2783747,3
203503,2784131,3
203525,2784515,3
203527,2784557,4
203543,2784737,3
203561,2784962,3
203583,2785257.0,3
203596,2785411,3
203600,2785469,3
203603,2785495,3
203613,2785658,3
203660,2786214,3
203672,2786488,3
203675,2786527,3
203678,2786623,3
203704,2787033,7
203758,2787795,3
203773,2787986.0,4
203831,2788862,8
203878,2789436,4
203882,2789492.0,3
203893,2789606,3
203896,2789638,3
203938,2790256,4
203954,2790458.0,3
203960,2790493,3
203973,2790635.0,4
203981,2790704,3
204004,2790864,3
204021,2791063,4
204025,2791091,3
204039,2791258,5
204076,2791772.0,3
204093,2792093,3
204109,2792311,3
204116,2792469,4
204147,2792992,4
204160,2793190,5
204164,2793244,4
204170,2793279,4
204179,2793434,6
204197,2793684,8
204220,2793979,3
204239,2794212,4
204254,2794359,10
204262,2794485,3
204278,2794771,3
204280,2794809.0,3
204283,2794849.0,3
204303,2795098,4
204306,2795112,4
204314,2795227,8
204320,2795270,3
204322,2795285,3
204354,2795750,6
204377,2796033.0,3
204391,2796209,3
204399,2796283,3
204407,2796409,5
204414,2796478,3
204449,2796908,3
204470,2797189,4
204508,2797774,3
204534,2798032.0,3
204564,2798417,6
204566,2798441,4
204567,2798498,3
204568,2798513,3
204579,2798684,3
204599,2798884,4
204602,2798907,3
204612,2799066,3
204621,2799168,8
204648,2799553.0,6
204650,2799560,4
204654,2799604,3
204656,2799664,3
204673,2799942,6
204701,2800334,3
204702,2800362,3
204729,2800941,3
204737,2801066,3
204740,2801101,4
204765,2801454,6
204789,2801872.0,4
204828,2802322,3
204837,2802476,3
204875,2802955,5
204903,2803355,3
204909,2803407,3
204924,2803593,3
204936,2803833,3
204940,2803860.0,5
204953,2803961.0,3
204968,2804137,3
204995,2804485,4
205015,2804842.0,3
205040,2805140,6
205042,2805180,3
205057,2805437,4
205074,2805706.0,3
205101,2806054,3
205104,2806155,4
205106,2806187,3
205137,2806706,3
205161,2807005.0,3
205168,2807106.0,4
205183,2807338,4
205230,2808019,3
205231,2808028,3
205236,2808108,3
205257,2808317,3
205281,2808669.0,3
205282,2808670,3
205301,2808887,3
205332,2809321,3
205338,2809370,7
205363,2809634,7
205368,2809735,3
205394,2809996,6
205402,2810040,5
205415,2810196.0,3
205421,2810279,4
205437,2810448,3
205440,2810467,3
205452,2810665,3
205461,2810768,3
205475,2810959,3
205479,2811069,3
205482,2811102,6
205498,2811368,3
205530,2811941,3
205533,2811955,3
205541,2812052,4
205546,2812119,3
205548,2812136,8
205594,2812772,3
205602,2812838,3
205619,2813101,4
205634,2813398.0,3
205645,2813587,4
205663,2813798,4
205675,2813931,3
205687,2814089.0,4
205695,2814296,3
205705,2814440,3
205730,2814785,4
205789,2815698,3
205799,2815841,3
205804,2815904,5
205831,2816314,4
205849,2816648,3
205870,2817100,3
205901,2817644,4
205921,2817863,3
205937,2818139,4
205948,2818311,3
205978,2818899,3
206017,2819473,3
206041,2819887,3
206049,2819976,3
206051,2819993,3
206070,2820242,3
206072,2820256,4
206087,2820423,4
206105,2820665,4
206108,2820700,3
206118,2820792,4
206119,2820795,3
206129,2820945.0,3
206135,2820965,3
206138,2821046,3
206182,2821675.0,7
206193,2821841,3
206196,2821985.0,3
206203,2822047,3
206206,2822074,4
206221,2822252,4
206227,2822307,4
206231,2822387,4
206244,2822611,5
206259,2822896,6
206273,2823146,4
206283,2823285,3
206315,2823635,4
206317,2823642,4
206326,2823770.0,3
206337,2824042,3
206340,2824128,9
206359,2824412,3
206380,2824803,3
206386,2824876,3
206397,2825092,6
206402,2825200,3
206411,2825363,4
206425,2825558.0,4
206439,2825725,4
206441,2825764,3
206473,2826222,4
206475,2826249,3
206482,2826349,3
206505,2826703,3
206507,2826717,3
206509,2826740,5
206528,2827044,3
206536,2827160,3
206543,2827277,3
206557,2827485,4
206583,2827815,3
206585,2827834,3
206614,2828272,5
206644,2828577,3
206653,2828730,3
206660,2828870,5
206682,2829144,3
206692,2829233,3
206702,2829319,3
206715,2829492,4
206721,2829582.0,7
206725,2829626,3
206726,2829640,3
206727,2829643.0,5
206761,2830189,3
206764,2830216,3
206782,2830440,3
206823,2830941,4
206854,2831363,4
206856,2831391,3
206872,2831593,3
206873,2831603,3
206894,2831851,3
206938,2832297.0,3
206942,2832399,3
206946,2832435.0,3
206995,2833192,3
207006,2833596,4
207012,2833664,3
207022,2833822,3
207049,2834212,3
207072,2834579,5
207074,2834642.0,7
207079,2834725,3
207093,2834989,3
207097,2835059,3
207133,2835629.0,3
207155,2835868.0,3
207156,2835887,3
207168,2836048,6
207175,2836124.0,3
207178,2836161,3
207180,2836185,4
207207,2836703,4
207210,2836743,5
207231,2837069,3
207235,2837116,3
207241,2837164,3
207256,2837337,3
207263,2837460,4
207269,2837562,3
207280,2837669,3
207307,2838027,3
207311,2838105,3
207317,2838249,3
207332,2838388,3
207335,2838414,3
207337,2838441,3
207345,2838549.0,4
207346,2838559,3
207369,2838922,3
207372,2838939,5
207388,2839177.0,3
207389,2839180,3
207391,2839237,3
207404,2839490,3
207447,2840197,5
207495,2840796,5
207519,2841048.0,4
207545,2841330,3
207556,2841485,3
207562,2841584,3
207578,2841802,3
207594,2842084,3
207614,2842351,3
207618,2842427,3
207619,2842430,3
207628,2842547,5
207633,2842646,3
207634,2842654,11
207657,2843100.0,4
207673,2843241,3
207682,2843354,3
207685,2843368,5
207695,2843450,5
207698,2843523,5
207714,2843760,5
207716,2843772,3
207717,2843805,4
207739,2844168,3
207740,2844177,4
207746,2844209,7
207761,2844538.0,4
207791,2845057,3
207802,2845242,4
207806,2845298,3
207814,2845401,3
207833,2845665.0,3
207844,2845781,3
207855,2845900,4
207901,2846412,3
207919,2846624,4
207928,2846788.0,3
207933,2846803,13
207959,2847133,3
208024,2848094,5
208031,2848177,3
208034,2848215,3
208048,2848377,3
208097,2849104,3
208110,2849270,3
208131,2849746,3
208180,2850432,3
208191,2850558,3
208198,2850649,3
208203,2850699,3
208211,2850871,6
208242,2851343.0,3
208264,2851747,3
208273,2851855,3
208288,2852030,4
208301,2852309,3
208320,2852602.0,6
208322,2852626,3
208325,2852648.0,5
208342,2852813,3
208353,2853023,3
208380,2853270,3
208386,2853338,3
208411,2853739,4
208419,2853870,6
208438,2854282,3
208464,2854620,3
208468,2854677,4
208502,2855234,3
208511,2855386,3
208521,2855503,4
208543,2855868,3
208547,2855922,9
208579,2856287.0,3
208586,2856370,4
208622,2856792,3
208625,2856827,3
208635,2857021,3
208639,2857088.0,3
208647,2857230,7
208657,2857329,3
208659,2857331,4
208665,2857405.0,3
208672,2857509,3
208682,2857639,3
208690,2857722,3
208702,2857928,3
208705,2857973,3
208707,2858004,3
208737,2858290.0,3
208739,2858335,4
208740,2858336,3
208754,2858546.0,3
208755,2858566,5
208760,2858629,4
208774,2858771,3
208775,2858787,3
208778,2858811.0,4
208818,2859279,3
208821,2859337,4
208823,2859368,3
208859,2859873.0,7
208887,2860254,3
208902,2860532,3
208903,2860533,3
208909,2860605,3
208932,2860917,3
208938,2861025,4
208966,2861587,5
208977,2861768,3
208985,2861865,3
209012,2862172,3
209028,2862501,8
209031,2862540,3
209042,2862719,3
209054,2862841,3
209059,2863010,3
209062,2863044,9
209065,2863131,3
209070,2863187.0,3
209075,2863247.0,3
209086,2863399.0,3
209087,2863404,3
209101,2863556,4
209115,2863805.0,3
209116,2863807,3
209149,2864251,3
209208,2865089,3
209211,2865139.0,3
209231,2865385,3
209237,2865503,3
209245,2865587,3
209250,2865633,3
209259,2865706,3
209271,2865947,3
209278,2866072,3
209285,2866156,5
209288,2866236,3
209290,2866253.0,4
209301,2866376,4
209308,2866512,3
209321,2866667,3
209362,2867141,3
209363,2867162,3
209374,2867260,3
209387,2867414,3
209417,2867689,3
209460,2868340,8
209498,2869030,5
209508,2869125,3
209512,2869170.0,3
209528,2869325,3
209553,2869630,4
209569,2869987,3
209660,2871154,3
209666,2871202,3
209671,2871282,3
