,listing_id,id,reviewer_id,date,confidence,language,language_encoded,english_review,Polarity,Subjectivity
1724,739559,3482386,1993202,2013-02-05,1.0,en,en,"We spent just a weekend in the beautiful Abbesses / Montmartre neighborhood, and Rafet's studio has been perfect for our needs. Close by to everything, all commodities available including the nice touch from Rafet to offer fruit, coffee and stuff in the fridge, even if he was not supposed to do so. Thank you Rafet, your place is highly recommendable, and you'll see me again next time I come to Paris!!!",0.415714285714,0.577142857143
1725,739559,3568390,4521118,2013-02-18,1.0,en,en,"Very nice studio and fantastic host.
Everything is provided even some food.
Easy work to supermarket, Metro and Sacre Couer.
We very enjoyed our stay.
Thanks again.

",0.492666666667,0.768666666667
1726,739559,3623705,4715886,2013-02-26,1.0,en,en,"We spent 4 days in Rafet's studio and it was a really nice experience for us. He was very helpful providing us information about the area and the places to visit and he welcomed us warmly by leaving us food in the fridge.
The studio is nice, clean and cosy. It is very close to the metro station, Carrefour and Sacre Coeur. The area is quiet and beautiful, with a lots of things to see. 
I kindly recommend his studio.",0.391666666667,0.623333333333
1727,739559,3707376,3341330,2013-03-06,1.0,en,en,"Rafet's clean, cosy and chick studio offers everything you need for some lovely days in Paris - and more! We just felt really welcome. I would absolutely recommend this place. And Sacré Coeur is really just around the corner.",0.39880952381,0.564285714286
1728,739559,3744844,4657590,2013-03-11,1.0,nl,nl,"Beginning March 2013 we have been in this studio for 5 days. This was clean and cozy furnished with a good bed. Rafet received us with bread, drinks and fruit. The location is good for excursions and close to the metro. Because the studio is down the street, there may be some noise. We have been very well and hope to come back again.",0.230158730159,0.462698412698
1729,739559,3904055,4685022,2013-03-26,1.0,en,en,"Me and my partner had a great time at Rafets studio! It's very close to the Sacre Coeur and only two metrostations from Gare du Nord. The apartment was clean and Rafet left us breakfast for the first morning. Unfortunately, our trip lasted only three nights, but we could have easily enjoyed the studio for much longer! ",0.206666666667,0.598333333333
1730,739559,3934555,5368473,2013-03-28,1.0,en,en,"Comfortable, cute studio. Rafet was helpful and friendly, even had some food items in the fridge for us. We would definitely go back!",0.31875,0.575
1731,739559,4062759,1325765,2013-04-07,1.0,de,de,"Excellent! Studio as described - in addition, the host has even procured fresh fruit and a basic set of food, so we do not starve after the long flight from overseas. A great service! Thank you, Rafet!",0.45,0.555
1732,739559,4161674,2942780,2013-04-15,1.0,en,en,"We had a great time at Rafet's place. A nice place with everything you need and a very nice host. The area around the studio is great, the metro is only a 2 minutes walk away. We would definitely visit again.",0.496666666667,0.833333333333
1733,739559,4414485,5031824,2013-05-04,1.0,en,en,"We spent a perfect six nights in this apartment and are already longing to return. It's perfectly situated for exploration of Montmartre on foot and close to several Metro stations if you want to go further afield. There are so many lovely restaurants and bars just a stone's throw away and Rafet kindly gave us some great recommendations. He also had fruit and a well-stocked fridge waiting for us, which was very welcome after a few hours on the Eurostar! The apartment is bright and clean, with everything that you could need provided. It's best to bring earplugs as there is some street noise at night. While the apartment is on the ground floor, it is very secure and the streets around are safe, even at night. This is a great place to stay if you're looking for a picturesque studio in old Montmartre!",0.503425925926,0.590555555556
1734,739559,4562659,5038158,2013-05-13,1.0,en,en,"I would highly recommend Rafet's apartment. This was the perfect place for our trip, just a short walk from the metro and sacre coeur and there are lots of lovely bars and restaurants nearby, which Rafet recommended. The apartment is small but has all you need for a short stay in Paris and Rafet was very accommodating, even supplying us with coffee, bread, jam etc when we arrived.",0.23,0.512857142857
1735,739559,4875287,5809196,2013-05-30,1.0,de,de,"It was a wonderful stay in Paris. The studio is super cute and just the thing for a city break. The location was great, the studio clean, tidy and well equipped and the lovingly prepared, fresh baguette on the day of arrival was a wonderful introduction to Paris. Many thanks to Rafet and his wife! We would come back anytime!",0.520833333333,0.672222222222
1736,739559,5077479,5319710,2013-06-11,1.0,en,en,"We were very pleased with Rafet's suite, where we stayed for 5 nights during our recent trip to Paris. It was compact, but everything accessible.  Lovely fresh items left in the fridge and pantry for us.  Very clean and well organized.  Only thing missing was a teapot, LOL.  The aptmt was located in a very ethnic part of Paris, which made it all the more interesting for us 'visiting Canadians.'  We would stay there again for sure!!  ",0.348779761905,0.551706349206
1737,739559,5241728,5718352,2013-06-20,1.0,en,en,"We had a really nice stay in Paris. The Appartment was as promised very modern and comfortable. All important places like the supermarket or the metro are only a little footwalk away, what makes everything simply easy. Also Rafet was very kind and helpful. We would come again anytime.",0.335729166667,0.815416666667
1738,739559,5291616,5823615,2013-06-23,1.0,en,en,"Rafet's apartment made my stay in Paris absolutely perfect. The location was great - couple of minutes away from the metro, a quiet place with lots of eateries and a supermarket nearby. The beautiful Sacre Couer was literally in our backyard! Loved how Rafet added little thoughtful things like a travel adaptor, an iPod dock and lots of food to his apartment. Rafet also made sure we were well taken care of, giving us tips on where to eat and such. Wonderful place and an even better host - highly recommended listing for anyone who's headed to Paris!",0.492708333333,0.692685185185
1739,739559,5523197,4745557,2013-07-04,1.0,en,en,A great location with good amenities and a generous host who supplied breakfast and fruit for us on the first day. Everything was clean and well presented and the Nespresso coffee machine was an added bonus. Easy access to Metro and close to Gare du Nord for access to Eurostar and Charles de Gaulle airport.,0.51,0.643333333333
1740,739559,5634430,5805081,2013-07-09,1.0,en,en,Rafet is a nice host! Recommend to stay at his place!,0.9375,1.0
1741,739559,5690850,4544815,2013-07-12,1.0,en,en,"My husband and I stayed three terrific nights in Rafet's adorable and clean studio apartment.  Thanks to Rafet and his wife, we had everything we needed and them some.  They went out of their way to communicate clearly with us in a warm and inviting way.  The neighborhood is totally awesome.  The beautiful Sacre Coeur is practically in your back yard.  We enjoyed picnics overlooking all of Paris every night.  Cafes with great food and drink are a block away.  A convenient grocery store is two blocks away.  The Metro that takes you anywhere you want to go in Paris is 2 blocks away too.  We couldn't have made a better choice.  Thank you, thank you, thank you!!  All the Best, Courtney and Dave",0.515224358974,0.625641025641
1742,739559,5751908,4696029,2013-07-15,1.0,en,en,Enjoyed our stay . Rafet was extremely helpful ,0.1875,0.85
1743,739559,5881199,5291129,2013-07-21,1.0,en,en,"We had a great time in Paris.  The suite was just as the pictures show.  It was quite large, and very clean and neat.  We appreciated the food Rafet left for our breakfasts.  It was lovely to be able to walk up easily to Sacre Coer and to Montmartre.  The neighbourhood was a bit loud at night with the windows open, but we appreciated having a fan to cool us down after a long hot day in Paris!  I would recommend this nice studio.",0.280076884921,0.561612103175
1744,739559,6002840,5091447,2013-07-26,1.0,en,en,"This was a wonderful studio and location.  Don't be intimidated coming out of subway.  Very friendly place. The breakfast food was a great thing for us.  Would recommend a clothes hanger  to dry clothes on.   Go up steps to basilica drop off west side  over hill to eat food.
Enjoy!
Joan ",0.544166666667,0.7
1745,739559,6104251,803151,2013-07-30,1.0,en,en,"We loved staying at Rafet's in the heart of Montmartre! His place is clean, well organized, and comfortable. Rafet greeted us with friendliness and gave us some helpful information too to help us get oriented in Paris. He also gave us some excellent restaurant suggestions too. Rafet also generously provided us with delicious breakfast items. We highly recommend staying here. Thank you :)",0.614523809524,0.834285714286
1746,739559,6415397,5291515,2013-08-12,1.0,en,en,"We loved our stay in Paris. Rafet´s place is very cosy. It´s in a quiet street, although it is very close to the Sacre Coeur and some nice restaurants. The supermarket and metro station are also just a few minutes away. The studio itself is clean and very comfortable. You´ll find everything you need to feel comfortable. Rafet is a very helpful host. He provided us with some useful information and we highly appreciated the fresh fruits and croissants we found after our arrival :)
I am sure we will come back soon.",0.299166666667,0.507638888889
1747,739559,6804348,5772457,2013-08-26,1.0,en,en,"Rafet's appartment was excellent, and completely was corresponding to description given in the profile. Placed in nice location, with all amenities needed for the stay. I have been there with my ten years old son, who was enjoying stay at Rafet's studio.  
Rafet was really good host!",0.453571428571,0.542857142857
1748,739559,7076599,7731690,2013-09-05,1.0,en,en,"Thanks Rafet, as first time visitors to Paris your help & advice was really appreciated. The apartment was as described & the location excellent, monmartre is a busy, vibrant, noisy & exciting place to be ... Perfect, Chrissy & Matt ",0.402083333333,0.508333333333
1749,739559,7236055,1026867,2013-09-13,1.0,en,en,"We had a wonderful time in Paris  The Montmantre  studio is in a fun neighborhood, where we found our most memorable restaurant experience. It was easy to travel from - we actually walked from his place, along the Metro line routes into central Paris twice - exploring neighborhoods along the way. (A long walk but not too hard) Then took the metro back.  Poor Rafet had bad luck during our week - the bed broke and the shower flooded.  He responded with a new bed and a plumber within one day.  He is a very good and helpful host.",0.167002164502,0.523300865801
1750,739559,7667382,7526617,2013-09-29,1.0,en,en,"We can recommend this nice studio with great location, service like coffee, cheese, breakfast and baby crib for my daughter. 

Thank you again Rafet",0.7,0.875
1751,739559,7794438,8551617,2013-10-03,1.0,en,en,Great studio. Rafet and his wife made it very easy for us to get the keys and to drop them at the end of our stay. Safe location just steps away from Sacre-Coeur. We would definitely recommend!,0.465833333333,0.6875
1752,739559,8077877,6703191,2013-10-15,1.0,en,en,"Rafet's studio apartment in Montmartre is fantastic! My boyfriend and I stayed there for 5 nights, it was like having our own little home in Paris. 

The location is great; steps away from the Sacre Coeur, a vibrant neighborhood, and very close to the metro.

The apartment is very clean and tidy. The kitchen is equipped with everything you would need to make a basic meal at home, which was great for us. There was plenty of space to be comfortable and relax. 

Rafet is a wonderful host, providing us with everything we needed. He was more than happy to accommodate our mid-day arrival time. Check-in and check-out was a breeze. We couldn't have been more satisfied with our choice. ",0.478489583333,0.698020833333
1753,739559,8726982,7926112,2013-11-14,1.0,en,en,"Our stay at Rafet's studio war perfect: two days before our arrival, Rafet explained us every detail about how to get the keys and gave us some good tips for restaurants and bars near the studio. 
In the studio fruits and snacks were prepared for us at our arrival! We immediately checked the area: on the street behind you find the stairs to reach Sacre Coer (about 3 minutes’ walk), every nice streets around the studio with lots of restaurants, bars, just three blocks from Chateau Rouge metro station were you are perfectly connected to everything, 2 minutes to Carrefour supermarket (which is open every day till 22.30) and near a really nice Chinese restaurant and the A.P.C clothing store .
All in all: perfect four days in Paris, really nice studio, friendly host – absolutely coming back again and would recommend it to everybody!
",0.393333333333,0.666666666667
1754,739559,8769229,9529808,2013-11-17,1.0,en,en,"Super little apartment for a cheap visit to Paris. We were able to have a decent dinner at the apartment a couple of nights (note - no oven) and it's minutes away from all the restaurants around Sacre Ceour, the metro and 15 mins walk from Gare du Nord. There is a supermarket close by and a proper bakery at the end of the street.

The weather got chilly during our visit but the heating in the apartment was spot on. Hot shower too.

The apartment is on the ground floor as people have commented but it didn't make a difference to our stay. We were out all day and only stayed over one weekend night (Fri) which worked  out fine as we arrived back at the apartment late ourselves.

Would totally recommend and would love to stay again in the future.",0.0986111111111,0.572222222222
1755,739559,8991001,3839900,2013-12-01,1.0,en,en,"I stayed at Rafet's studio for couple days in Paris with my son. The location is exactly minutes from Sacre Coeur and right by metro Chateau Rogue. The room was great and had everything you needed if you didn't want to eat out. I just had issue connecting to the wifi network on my phone but it was not a big deal since my laptop managed to connect to the wifi so I wasn;t at a total lost. Other than that, it's in a cute part of town and close to Gare Du Nord if you plan on taking the Eurostar. However any other regional trains leaving Gare Montparnasse would at least run you 15 stops, so plan ahead. But it felt nice to stay away from a total tourisy area! ",0.171428571429,0.571428571429
1756,739559,9180779,1695397,2013-12-11,1.0,en,en,"Rafet's studio is in Montmartre, very close to the bottom of the stairs leading up to Sacre Coeur. The apartment is small but has everything you need to provide a great home base while exploring Paris. It was very clean. Loved having nespresso every morning before heading out on my excursions. I didn't get to meet Rafet but he had everything ready for me upon my arrival and made it very easy to get into the apartment and also check out (both early).",0.221111111111,0.662222222222
1757,739559,9582199,1106598,2014-01-03,1.0,en,en,"My partner and I had a lovely time staying at Rafet's studio in Montmarte over the new year eve period. It may be small but has everything you need, including a nespresso machine and even provision of basic breakfast and cooking supplies! It is also in a very convenient, trendy location. We didn't get to meet Rafet however he provided us with very clear instructions to check in, including access to wifi! Thanks!",0.199857954545,0.453484848485
1758,739559,9786510,10038064,2014-01-10,1.0,en,en,"Great place, had a lovely stay in Rafet's apartment. Instructions to get in were really easy to follow and Rafet had brought us a fresh baguette and had stocked the fridge and fruit bowl which was really quite sweet. He gave us some amazing local places to eat at and was very helpful in answering any questions we had in a timely manner. Would definitely recommend to others not wanting to stay in the 'tourist traps' of Paris! :)",0.35303030303,0.580303030303
1759,739559,9897378,6576981,2014-01-18,1.0,en,en,"My partner & I spent 9 days in Rafet's apartment through the middle of January 2014 which is lovely. 
The apartment is small but cosy with a real bed! It is also clean and well presented.

Rafet, though we never had the pleasure of meeting, we extremely helpful, leaving us fresh bread, fruit and food. He also emailed a few times ensuring we were happy and giving us excellent advice on restaurants and shops around the area.

The apartment is located just a 3 min walk away and there are cafés, pubs, supermarkets, restaurants and shopping 2 minute walk.

I would recommend this apartment to friends for a short stay!

Thanks Rafet for the lovely experience.
 ",0.231547619048,0.507142857143
1760,739559,10417647,9132321,2014-02-18,1.0,en,en,"It was easy and comfortable for us to communicate with Rafet when booking his studio and preparing our trip. The studio location is very good, in the heart of Monmartre and within 5 min walk to Sacré-Coeur. Metro station is also close to the studio. It was easy for us to get to the studio. The studio is equipped with everything you need for the short stay. The bed is very comfortable, additional blankets are in the cupboard. What else? Well, it's very good place to stay, so we will definitely choose this studio if we visit Paris again.
",0.450833333333,0.728333333333
1761,739559,10548161,3205482,2014-02-24,1.0,en,en,"Our stay was wonderful. The studio is clean and located in a wonderful neighbourhood. Rafet was very helpful in making our time in Paris extra special, f.e. by making sure there were chocolates in the room for my boyfriend's birthday when we arrived. How thoughtful! Definitely plan on staying here again.
",0.435978835979,0.617813051146
1762,739559,10700141,3032743,2014-03-03,1.0,en,en,"Studio is cute and clean and in a quiet section of Montmartre very close to the Sacre Coeur. We definitely appreciated the breakfast Rafet left out for us but took advantage of the great bakery at the bottom of the hill as well.
The place is great for a long weekend and there are many good restaurants and bars close by. Would recommend!",0.381060606061,0.493939393939
1763,739559,10799570,12080416,2014-03-08,1.0,de,de,"We had a great short vacation in the small sweet apartment. It is perfect for a couple with not a lot of money and is well equipped, so you can feed yourself well. The location of the apartment is excellent, as it is easily accessible by metro and you have only a short walk to the Sacre Coeur. The only improvement suggestion would be the cleanliness (partly dishes and bathroom). Otherwise, it is only recommendable :)",0.314583333333,0.73125
1764,739559,10913787,3843447,2014-03-12,1.0,en,en,"I can't imagine a better place to be Parisian for a weekend. The apartment is ideally situated in Montmartre, footsteps from a bunch of great cafés, and just a couple of blocks from public transportation. Not to mention that Rafet had a fresh baguette for me and provided a wifi connection I could use around the city. I know where I'm staying if I ever am lucky enough to go back!",0.354166666667,0.51875
1765,739559,11046288,11165690,2014-03-18,1.0,en,en,"Rafet's studio was cozy and fit the needs of our trip.  The place is located literally 2 minutes from the steps leading up the the beautiful Sacre Ceour, which was awesome, because we were able to visit the basilica during the day and night... its even more beautiful when its lit up at night! There are several nice cafés right down the street, a lovely bakery about 2 blocks away, and a Carrefour market about 4 blocks away - finding food was never a struggle.  Rafet generously provided a portable crib for our baby to sleep in, and was always quick to reply to our messages. There are two metro stops within about 4 blocks of the studio, which makes travel into the city center quick and easy.  Rafet also provided some yummy brioches for breakfast, along with some other juices, jams and snack foods in the refrigerator for us.",0.362068160598,0.597525676937
1766,739559,11246461,6040706,2014-03-26,1.0,en,en,"Rafet's studio is very well located, next to good restaurants, supermarket, metro station, Gare du Nord (which makes life easier for those arriving in Paris by train) and of course, the Sacre Couer. Clean, small but very cosy, this will be my place next time I am in Paris. Recommended! ",0.17380952381,0.328571428571
1767,739559,12054851,477985,2014-04-22,1.0,en,en,"We had a great stay at Rafet's place. It was a little noisy in the evening/at night, but we're early sleepers so I doubt anyone else would experience same problems :) Arrival was smooth, we never met Rafet but he was extremely helpful with the check-in (super clear instructions), and sent some great suggestions for the surrounding areas. Everything in the studio is very well thought out, there was even an umbrella for us to use! Perfect play to stay in Paris on a budget.",0.330902777778,0.60625
1768,739559,12203649,11410727,2014-04-26,1.0,en,en,"Although we didn't meet Rafet, his efforts made us feel completely at home in his lovely apartment. The apartment is stocked with everything you would need from toiletries to kitchen supplies to snacks, and a very comfortable bed. The place looks exactly like the pictures.

Its in a lovely neighborhood with many restaurants and cafes just a few steps away, as well as a supermarket. We'd recommend the bakery down the road on Rue di Clignancourt. Also, it's just a few metres away from the steps leading up to Sacre Couer.

The closest metro station is Chateau Rouge, a 5 minute walk away although we preferred to walk a little further to Barbes Rochechouart which is connected to both lines 2 and 4.

Also another special mention for Rafet who left us a fresh baguette and a lovely box of macaroons as a honeymoon gift.

If we ever come back to Paris, we will totally stay here again! Love the apartment, love the neighborhood.",0.199162489557,0.468964076859
1769,739559,12689814,13578451,2014-05-08,1.0,en,en,"We were here for a week and had a great time. Everything was as described, we were welcomed by a lot of snacks, so breakfast was practically covered! We didn't meet Rafet, but prompt communication, both before and during the stay gave us the feel he was always there for us. We used his Wi-Fi within the apartment, but also throughout the Paris which was a great and unexpected bonus!

Location of the apartment is great - both metro and best view of Paris at Sacré Cœur are only a couple of minutes away. This was exactly what we needed and can definitely recommend it!",0.496875,0.6625
1770,739559,14112501,5031824,2014-06-12,1.0,en,en,"Another fantastic stay with Rafet! We liked it so much last time, we came back for our honeymoon. Rafet kindly left us a welcome hamper. A wonderful area with great restaurants and bars. Looking forward to our next stay!",0.411111111111,0.490740740741
1771,739559,14237926,15559437,2014-06-15,1.0,en,en,"Had a really great 3-night stay at this lovely apartment. Although I did not get the opportunity to meet Rafet in person, he was helpful and responsive from the start of my booking right until check-out. Really easy to communicate with - made sure that all given instructions/directions were clear and that we would have a smooth arrival and check-in. 

Rafet's studio is well-equipped with everything you might need; snacks, toiletries and kitchen equipment/supplies. He even left baskets full of fruits and bread. Very good location - short walk to Chateau Rouge metro station, restaurants, cafes and supermarket. 

I would highly recommend this place and would definitely return here on my next trip to Paris!",0.317074829932,0.522233560091
1772,739559,14403294,5583641,2014-06-18,1.0,es,es,"Nice experience in Rafet&#39;s studio. It is as it appears in the photos, perfect for a few days Paris, both for its location in the Montmartre district one of the most charming neighborhoods of Paris, at the foot of the Sacred Heart Cathedral, as for the comfort to the Time to move by subway and on foot if you prefer. Rafet was very kind when it came to sending information and facilitating both the entrance to the apartment and the check out. Totally recommended. Thank you very much Rafet.",0.455,0.70125
1773,739559,15051170,2840350,2014-07-01,1.0,es,es,My experience in Rafet&#39;s apartment has been very good. The apartment is the same as in the photographs. The location is very good. The subway is quite close. It is located just behind the Sacré Coeur and a zone of bars where young people move. 100% recommended,0.304,0.557
1774,739559,19709225,3607548,2014-09-16,1.0,en,en,"Rafet was a fantastic host, providing all the information we needed to find his great studio apartment in advance of our arrival. The studio is in a great location close enough to work to some tourist attractions like the Moulin Rouge, and with access to the metro to visit other areas of Paris. The apartment was equipped with everything we needed to enjoy our stay including a lovely breakfast of brioche and fruit, and a Nespresso coffee machine. I would definitely recommend Rafet's apartment to anyone travelling as a couple to Paris for a weekend or longer stay. The only down side was the building door slamming during the night when other occupiers entered the building - so perhaps some earplugs if that is a bother to you. Otherwise fantastic! ",0.249537037037,0.632407407407
1775,739559,19941239,2929676,2014-09-21,1.0,en,en,The studio is exactly as described. We received very clear and easy to follow instructions from Rafet. Unfortunately our visit in Paris was disrupted by the AirFrance pilot strike and our stay was cut short. The wifi is not very fast and sometimes was difficult to get connected. It was definitely not fun browsing when our flight was cancelled at the last moment and we had to wait for so long for pages to be loaded while looking for new plane tickets.,-0.0297478279296,0.496765204492
1776,739559,20299674,20149032,2014-09-27,1.0,en,en,"Rafet responded promptly; compact well-equipped studio, with everything needed for a stay - including a supermarket and two laundromats nearby.  If the wi-fi dodges, there's always nearby cafes!
Staying in Montmartre is a treat (including the steep streets); well worth exploring the area -Sacre Coeur, eating places, interesting shops-all within walking distance.  And there's a bus from the corner (if you prefer slow but interesting instead of the Metro) straight to the Louvre area ! 
Maybe Rafet will write a guide listing all the highlights of the area: would stay here again if possible! ",0.208333333333,0.483333333333
1777,739559,20450544,8500157,2014-09-29,1.0,en,en,"Lovely touches like slippers and chocolate, water, juice and tea/coffee left for us. Clean and comfortable apartment and quick, easy communication with Rafet - thank you!",0.356944444444,0.597222222222
1778,739559,20673810,7645220,2014-10-03,1.0,en,en,"Rafets place was ideal for our short stay in Paris. Well located, close to the metro and was just as described. 

Check-in and out was simple. The studio is ideal for a short getaway and is well equipped with everything you'd need.",0.36,0.591428571429
1779,739559,21083864,20858437,2014-10-11,1.0,it,it,"The stay in the studio of Rafet proved to be very good. The studio room was clean enough and it is such and which to the photos. We had breakfast each day in the room, as Rafet did find us roasted slices, yogurt, tea, nutella, jam, pan carrè etc! Also there were chips, coca cola and other varied foods. There is also a thermosphere that has turned out to be really useful considering that in the last days of my stay the temperatures have fallen. The house is near the Château Rouge metro stop, very well connected to Paris city center. I did not see Rafet, but he was very helpful and responded quickly to the emails and offered me his help when needed. I would recommend this studio to anyone who wants to stay in Paris",0.183461538462,0.355512820513
1780,739559,21427530,17412454,2014-10-17,1.0,de,de,"We highly recommend Rafet&#39;s little studio quite right on Montmartre! On a clear but not cramped surface everything is important: a reasonably equipped kitchenette, a cozy bathroom with shower, a useful bed and a nice sitting area at the window. Protection against burglary on the ground floor is provided, even if the neighborhood is trustworthy and lively, but not too loud. In a quarter of an hour you are by metro in the 1st arrondissement, bakery and very well stocked supermarket in 3 minutes walking distance. We only got to know Rafet through our mail change. For each question, he gave prompt information and a few good tips concerning the district, he has also given us. All in all totally round, have already recommended the neighborhood to friends and look forward to the next stay at Rafet in Rue Feutrier.",0.1450592055,0.529943977591
1781,739559,21672849,18590428,2014-10-21,1.0,en,en,"Rafet gave us a clear description of how to get to and into his appartment. Unfortunately we weren't able to meet personally, but Rafet was so kind to leave us some bread, coffee and tea to get started. We had a lovely stay and we definitely recommend this appartment for anyone who would like to stay in the Montmartre area of Paris. ",0.171428571429,0.636904761905
1782,739559,21798675,21310495,2014-10-24,1.0,fr,fr,"Home worthy of a hotel, photos are true to reality. Rafet is super responsive and available. I recommend !",0.379166666667,0.679166666667
1783,739559,22963322,7926031,2014-11-18,1.0,en,en,"Good communication, clear instructions and really helpful. The place is clean and tidy, it's small but enough for two people. It's in a good location, the area is nice, and close to the station and good food.  You're also not very far from the centre of things and all of the main touristy spots.    ",0.320405982906,0.573824786325
1784,739559,25275818,23392118,2015-01-11,1.0,en,en,"Rafet was a very welcoming host. During our stay he was in regular contact through (SENSITIVE CONTENTS HIDDEN), and was able to tell us what metro lines to take to get to the Eiffel Tower etc. The studio is exactly as shown. Petit and has everything you need (heating, hot water etc). We did not need to cook, as there are many restaurants in the local area. It is an ideal area, with two different metro line stations. The Sacré-Coeur is barely 5 minutes away, with a beautiful view out over the land of Paris.",0.264102564103,0.502712031558
1785,739559,25630121,8989287,2015-01-21,1.0,fr,fr,Nice stay in Rafet&#39;s studio. He was able to quickly correct some minor hardware defects. We will come back if the opportunity is represented.,0.276666666667,0.465
1786,739559,26608322,25733169,2015-02-16,1.0,de,de,"We recommend Rafets Studio because it is located in close proximity to the Sacre-Coeur, it is well reachable from the airport with the RER B and the metro and because everything is there what you need. We did not miss anything and felt comfortable. We did not get to know Rafet himself, but always had very good and, above all, quick contact via e-mail and SMS with him. As it was the first ever airbnb booking for us, I am amazed how uncomplicated it can be. In any case, thanks to Rafet and his studio made a great first experience, the desire to make more of such experiences.",0.364333333333,0.479666666667
1787,739559,27307423,10018978,2015-03-01,1.0,en,en,"Place was easy find and within walking distance from Gare de Nord/eurostar. You have to whole place to yourself and has its own kitchen. Our train arrived very late and we were still able to get into the accommodation through the pin coded entrance door.  Everything was supplied sheets, towels, soap etc and flat was very clean. ",0.256428571429,0.667619047619
1788,739559,27517662,28391939,2015-03-06,1.0,fr,fr,"Hello everyone, we had a great stay in the apartment Rafet, the place is consistent with the photos and perfectly equipped. We recommend the apartment to anyone who wishes to have a good time in Montmartre. (URL HIDDEN) Sincerely, Kevin and Morgane :)",0.511904761905,0.633333333333
1789,739559,27829929,25685792,2015-03-13,1.0,en,en,"First of all, when we arrived,we found a very clean appartment. It was very nice and cozy and it fulfilled all our expectations(a first meal,heat,clean sheets and towels,hot water for bath all day long).The metro station(chateau rouge) was a two minute walk from the appartment, something that we found very (URL HIDDEN) far as Rafet is concerned,we had no problem at all. Although we didn't meet, he answered to all our mesaages in time and gave us all the instructions we needed. We enjoyed our stay very much!  Totally a 5/5 visit !!! We recommend it!",0.219,0.641
1790,739559,28071070,25628576,2015-03-17,1.0,de,de,"Dear Rafet, thank you for your studio. Check-in and check-out were well organized and easy. The location of the studio near Sacre-Coeur is great and the decor was fine. Definitely recommended. K &amp; S",0.35,0.596666666667
1791,739559,28463643,25552885,2015-03-24,1.0,es,es,"VERY DIRTY. Remains of things from other travelers (soaps, open and expired food .....) Bad mattress, worse pillows and reinforcement to throw dirty. Some light bulbs, bath, room and cooking. Ground floor with a lot of noise, you hear everyone who goes through the stairs, very little light, you have to go outside the apartment to open the windows. To access the closet you have to jump over the bed. Good location, quiet area.",-0.10375,0.575
1792,739559,33784161,7357695,2015-06-01,1.0,en,en,"Rafet was terrific with communication, so check in and check out went seamlessly. Great host! We wanted to stay in a different area for our last night, and this was in a great location for seeing the Sacre Coeur and dining in the Montmartre area. We had already seen most of the other areas we wanted to in Paris, which is good because this apartment is far from all other Paris ""sights,"" although the train is close and easy to navigate! The apartment was tidy and served our basic needs (although the bathroom shower needed a deep clean). The area is okay as far as safety due to the number of tourists but I wouldn't walk around by myself at night time. I was very satisfied staying here for the one night left before our flight home, but wouldn't recommend staying here longer than couple nights.  ",0.274166666667,0.5875
1793,739559,35432770,31414426,2015-06-18,1.0,en,en,"A very enjoyable stay we had with my fiancé at Rafet's studio. Clean and well-provided with handy tools, dishes, towels etc.  Besides, Rafet is very welcoming and precise in his instructions and guidance. His reply is almost instant. 
Definitely recommended! ",0.316666666667,0.66380952381
1794,739559,46754111,10573330,2015-09-13,1.0,en,en,"This place was the perfect location for our first trip to Paris! My husband and I loved staying in and exploring Montmartre (try the great places to eat right up the hill-- ask Rafet about his favorites). The apartment is cute and small, as it shows in the picture, but the size worked well for the two of us and was very close to metro stops. It was easy to get to and see all the sights we wanted to see. Rafet was a very responsive host, and allowed us to check in early-- which we very much appreciated. Overall it was a wonderful experience. Thanks Rafet!",0.382103174603,0.523492063492
1795,739559,47463561,34770002,2015-09-19,1.0,en,en,"Very nice, good value accommodation. It's got a very good location 5 min away from the nearest metro station and a supermarket. all in all a great base for the exploration of Paris. The host was very helpful as well. ",0.431666666667,0.738333333333
1796,739559,49890916,35339385,2015-10-07,1.0,fr,fr,"The apartment was faithful to the photos. It was well equipped and had everything we needed for our short stay. Rafet was an exceptional host. Whenever we had a question, he answered very quickly, either by email or by phone. He was very available. The accommodation was pretty good. It was only a few minutes walk from the Basilica of Sacre Coeur where there is also a very nice view. There is also a metro station about 5 minutes walk away. Montmartre is a neighborhood a bit out of the way, but you have to see! The only negative: we found that the apartment was not very well isolated at the noise level. By cons, it is located in a rather quiet place.",0.226538461538,0.631025641026
1797,739559,51148819,41085068,2015-10-18,1.0,en,en,"My girlfriend and I had a really great stay in this studio apartment in Montmarte. The area is convenient- placed right by the Sacre-cour and with good transport links to other attractions in Paris. (Total commute to the Eiffel Tower was approx. 40 mins) 
The apartment was clean and tidy and had everything needed for a short stay. I would definitely recommend to anybody looking to stay in Paris. ",0.291931216931,0.590079365079
1798,739559,56111124,33963833,2015-12-09,1.0,sv,sv,"A lovely lie on the ground floor in a quiet street. It has all the comforts and is located a stone&#39;s throw from the bohemian quarter of Montmartre. However, the internet connection was a major problem. I was there at work and needed to be connected all the time, but quite soon I had consumed the entire pot in Rafet&#39;s mobile subscription. Rafet was friendly and tried to solve it remotely, without success. Incidentally a very good accommodation.",0.2559375,0.461041666667
1799,739559,60079887,9970404,2016-01-18,1.0,fr,fr,A great stay in this small studio very well located Everything was perfect!,0.4375,0.6125
